timestamp,action,combined,call_strike,put_strike,strike_offset,account,symbol,vwap
2026-02-13T12:22:15.196070-05:00,STRATEGY_STARTED,,6885,6885,1,acc2,SPX,
2026-02-13T12:22:24.630109-05:00,SELL_STRADDLE,27.200000000000003,6885,6885,1,acc2,SPX,59.73447363619777
2026-02-13T12:26:00.275749-05:00,STRATEGY_STARTED,,6880,6880,1,acc2,SPX,
2026-02-13T12:26:06.881333-05:00,SELL_STRADDLE,26.6,6880,6880,1,acc2,SPX,59.27647667202942
