timestamp,action,combined,call_strike,put_strike,strike_offset,account,symbol,vwap
2026-02-13T12:54:20.097712-05:00,STRATEGY_STARTED,,6870,6870,-1,DU123456,SPX,
2026-02-13T12:54:29.093301-05:00,SELL_STRADDLE,25.5,6870,6870,-1,DU123456,SPX,48.342348151884146
