timestamp,action,combined,call_strike,put_strike,strike_offset,account,symbol,vwap
2026-02-13T12:22:18.203497-05:00,STRATEGY_STARTED,,6890,6890,2,acc2,SPX,
2026-02-13T12:22:37.759691-05:00,SELL_STRADDLE,28.4,6890,6890,2,acc2,SPX,60.67026831036982
2026-02-13T12:26:03.278600-05:00,STRATEGY_STARTED,,6885,6885,2,acc2,SPX,
