timestamp,action,combined,call_strike,put_strike,strike_offset,account,symbol,vwap
2026-02-13T12:54:17.094460-05:00,STRATEGY_STARTED,,6865,6865,-2,DU123456,SPX,
2026-02-13T12:54:25.354416-05:00,SELL_STRADDLE,26.2,6865,6865,-2,DU123456,SPX,46.87854514576846
