timestamp,action,combined,call_strike,put_strike,strike_offset,account,symbol,vwap
2026-02-13T12:54:26.108149-05:00,STRATEGY_STARTED,,6885,6885,2,DU123456,SPX,
2026-02-13T12:54:36.050992-05:00,SELL_STRADDLE,25.0,6885,6885,2,DU123456,SPX,52.63430672123188
