timestamp,action,combined,call_strike,put_strike,strike_offset,account,symbol,vwap
2026-02-13T12:54:23.101612-05:00,STRATEGY_STARTED,,6880,6880,1,DU123456,SPX,
2026-02-13T12:54:34.576149-05:00,SELL_STRADDLE,23.8,6880,6880,1,DU123456,SPX,51.66528967254408
