timestamp,action,combined,call_strike,put_strike,vwap
2025-12-12T09:30:28.299427-05:00,CHECK,0.38999999999999996,695,685,0.44999999999999996
2025-12-12T09:30:28.300733-05:00,SELL_STRADDLE,0.38999999999999996,695,685,0.44999999999999996
